,State,Year,Total,Male,Female,Causes_Bankruptcy or Sudden change in Economic Status,Causes_Cancellation/Non-Settlement of Marriage,Causes_Cancer,Causes_Causes Not known,Causes_Death of Dear Person,Causes_Divorce,Causes_Dowry Dispute,Causes_Drug Abuse/Addiction,Causes_Failure in Examination,Causes_Fall in Social Reputation,Causes_Family Problems,Causes_Ideological Causes/Hero Worshipping,Causes_Illegitimate Pregnancy,Causes_Illness (Aids/STD),Causes_Insanity/Mental Illness,Causes_Love Affairs,Causes_Not having Children (Barrenness/Impotency,Causes_Other Causes (Please Specity),Causes_Other Prolonged Illness,Causes_Paralysis,Causes_Physical Abuse (Rape/Incest Etc.),Causes_Poverty,Causes_Professional/Career Problem,Causes_Property Dispute,Causes_Suspected/Illicit Relation,Causes_Unemployment,Education_Status_Diploma,Education_Status_Graduate,Education_Status_Hr. Secondary/Intermediate/Pre-Universit,Education_Status_Matriculate/Secondary,Education_Status_Middle,Education_Status_No Education,Education_Status_Post Graduate and Above,Education_Status_Primary,Means_adopted_By Consuming Insecticides,Means_adopted_By Consuming Other Poison,Means_adopted_By Drowning,Means_adopted_By Fire-Arms,Means_adopted_By Fire/Self Immolation,Means_adopted_By Hanging,Means_adopted_By Jumping from (Building),Means_adopted_By Jumping from (Other sites),Means_adopted_By Jumping off Moving Vehicles/Trains,Means_adopted_By Machine,Means_adopted_By Other means,Means_adopted_By Other means (please specify),Means_adopted_By Over Alcoholism,Means_adopted_By Overdose of sleeping pills,Means_adopted_By Self Infliction of injury,Means_adopted_By coming under running vehicles/trains,Means_adopted_By touching electric wires,Professional_Profile_Farming/Agriculture Activity,Professional_Profile_House Wife,Professional_Profile_Others (Please Specify),Professional_Profile_Professional Activity,Professional_Profile_Public Sector Undertaking,Professional_Profile_Retired Person,Professional_Profile_Self-employed (Business activity),Professional_Profile_Service (Government),Professional_Profile_Service (Private),Professional_Profile_Student,Professional_Profile_Unemployed,Social_Status_Divorcee,Social_Status_Married,Social_Status_Never Married,Social_Status_Seperated,Social_Status_Widowed/Widower,Total_Causes,Total_Education_Status,Total_Means_adopted,Total_Professional_Profile,Total_Social_Status
10,A & N Islands,2011,136.0,94.0,42.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,21.0,10.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,25,31,34,4,1,37,8.0,6.0,1.0,1.0,5.0,107.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,6.0,9.0,22.0,43.0,23.0,11.0,1,99,35,1,0,136.0,136.0,136.0,136.0,136.0
11,A & N Islands,2012,121.0,80.0,41.0,0.0,0.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,3,34,64,0,0,20,3.0,5.0,2.0,0.0,6.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,7.0,0.0,0.0,1.0,0.0,21.0,50.0,9.0,5.0,0,82,39,0,0,121.0,121.0,121.0,121.0,121.0
12,Andhra Pradesh,2001,10522.0,6379.0,4143.0,163.0,74.0,62.0,1018.0,81.0,15.0,202.0,25.0,147.0,109.0,2317.0,12.0,18.0,213.0,641.0,175.0,58.0,1460.0,2828.0,79.0,56.0,446.0,65.0,95.0,68.0,95.0,98,146,595,1267,2003,3774,27,2612,3571.0,1527.0,783.0,44.0,1106.0,2009.0,8.0,19.0,68.0,4.0,0.0,614.0,70.0,27.0,102.0,532.0,38.0,1509.0,2444.0,3357.0,431.0,120.0,26.0,568.0,196.0,780.0,470.0,621.0,90,8270,1410,333,419,10522.0,10522.0,10522.0,10522.0,10522.0
13,Andhra Pradesh,2002,11693.0,7571.0,4122.0,140.0,54.0,85.0,907.0,31.0,14.0,262.0,19.0,262.0,42.0,2294.0,3.0,13.0,345.0,692.0,256.0,27.0,2034.0,3185.0,43.0,30.0,630.0,8.0,173.0,54.0,90.0,47,125,666,1408,2563,4205,27,2652,3842.0,1950.0,832.0,62.0,1167.0,2272.0,66.0,13.0,97.0,2.0,559.0,0.0,125.0,50.0,21.0,601.0,34.0,1896.0,2192.0,3994.0,426.0,161.0,36.0,797.0,121.0,716.0,511.0,843.0,149,7938,1597,458,1551,11693.0,11693.0,11693.0,11693.0,11693.0
14,Andhra Pradesh,2003,11409.0,7513.0,3896.0,233.0,50.0,135.0,814.0,48.0,20.0,333.0,31.0,238.0,98.0,2404.0,88.0,23.0,406.0,834.0,256.0,32.0,1691.0,2460.0,15.0,50.0,695.0,43.0,184.0,116.0,112.0,73,154,603,1162,2366,4243,33,2775,4254.0,1363.0,678.0,23.0,1055.0,2371.0,32.0,62.0,54.0,6.0,0.0,657.0,74.0,85.0,23.0,597.0,75.0,1800.0,1929.0,4201.0,417.0,176.0,129.0,704.0,286.0,472.0,569.0,726.0,146,8306,1979,380,598,11409.0,11409.0,11409.0,11409.0,11409.0
15,Andhra Pradesh,2004,13526.0,9082.0,4444.0,751.0,42.0,140.0,976.0,77.0,21.0,293.0,52.0,189.0,54.0,2577.0,7.0,13.0,384.0,660.0,297.0,53.0,2228.0,2621.0,76.0,23.0,1342.0,116.0,250.0,125.0,159.0,83,175,733,1574,3109,4780,20,3052,5010.0,2089.0,578.0,12.0,826.0,2960.0,14.0,14.0,111.0,4.0,0.0,979.0,57.0,174.0,9.0,613.0,76.0,2666.0,2315.0,4837.0,410.0,86.0,85.0,980.0,314.0,699.0,492.0,642.0,207,9731,2139,896,553,13526.0,13526.0,13526.0,13526.0,13526.0
16,Andhra Pradesh,2005,13442.0,8865.0,4577.0,899.0,45.0,151.0,831.0,89.0,12.0,233.0,19.0,236.0,41.0,2612.0,9.0,11.0,716.0,822.0,254.0,42.0,2400.0,2361.0,198.0,5.0,1119.0,4.0,147.0,72.0,114.0,52,145,855,1234,3273,4446,23,3414,5425.0,1216.0,819.0,54.0,1110.0,2723.0,35.0,14.0,312.0,1.0,0.0,895.0,121.0,52.0,10.0,584.0,71.0,2490.0,2179.0,5239.0,220.0,277.0,60.0,997.0,140.0,830.0,500.0,510.0,129,9458,2081,828,946,13442.0,13442.0,13442.0,13442.0,13442.0
17,Andhra Pradesh,2006,13276.0,8863.0,4413.0,944.0,69.0,97.0,913.0,46.0,17.0,178.0,42.0,213.0,49.0,2600.0,7.0,5.0,444.0,775.0,279.0,45.0,2173.0,2787.0,107.0,9.0,1020.0,88.0,170.0,72.0,127.0,98,156,795,1551,3129,4701,25,2821,5347.0,1415.0,797.0,19.0,1016.0,2759.0,32.0,152.0,79.0,2.0,0.0,685.0,152.0,67.0,13.0,667.0,74.0,2607.0,2156.0,4965.0,574.0,204.0,57.0,894.0,231.0,647.0,512.0,429.0,129,9972,2233,434,508,13276.0,13276.0,13276.0,13276.0,13276.0
18,Andhra Pradesh,2007,14882.0,9949.0,4933.0,842.0,57.0,180.0,1249.0,40.0,6.0,203.0,45.0,230.0,39.0,2660.0,7.0,1.0,449.0,1082.0,316.0,52.0,2607.0,2784.0,134.0,13.0,1205.0,155.0,155.0,85.0,286.0,95,157,898,1661,3463,5105,52,3451,5301.0,2074.0,923.0,26.0,1410.0,2875.0,48.0,83.0,54.0,1.0,0.0,929.0,140.0,46.0,23.0,891.0,58.0,1797.0,2480.0,6079.0,479.0,239.0,78.0,980.0,275.0,1373.0,699.0,403.0,138,11410,1807,928,599,14882.0,14882.0,14882.0,14882.0,14882.0
19,Andhra Pradesh,2008,14354.0,9721.0,4633.0,661.0,62.0,55.0,768.0,26.0,29.0,153.0,50.0,223.0,58.0,2622.0,8.0,7.0,352.0,997.0,263.0,58.0,2962.0,2868.0,131.0,1.0,1505.0,205.0,117.0,82.0,91.0,112,297,1241,1992,2744,4686,84,3198,4929.0,2173.0,731.0,27.0,1288.0,2952.0,38.0,27.0,31.0,7.0,0.0,1241.0,226.0,43.0,20.0,554.0,67.0,2105.0,2516.0,5013.0,492.0,641.0,67.0,965.0,305.0,1157.0,481.0,571.0,303,10569,2367,311,804,14354.0,14354.0,14354.0,14313.0,14354.0
